16
23.0,139.5,0.5555555555555556
23.7,139.9,0.5
24.5,140.5,0.4444444444444444
25.3,141.0,0.4444444444444444
25.5,141.3,0.4444444444444444
26.0,142.0,0.3888888888888889
26.5,142.6,0.3333333333333333
27.0,143.5,0.3333333333333333
27.4,144.5,0.3333333333333333
27.7,145.9,0.2777777777777778
28.3,147.9,0.1111111111111111
23.3,128.6,0.16666666666666666
24.1,129.7,0.16666666666666666
24.7,130.8,0.2222222222222222
25.4,132.8,0.16666666666666666
26.4,135.0,0.16666666666666666
192
23.4,133.6,0.6111111111111112
24.2,134.2,0.6111111111111112
24.9,134.6,0.5555555555555556
25.8,135.3,0.5555555555555556
26.9,136.0,0.5555555555555556
28.2,136.8,0.5555555555555556
29.9,137.7,0.5555555555555556
30.8,138.2,0.5555555555555556
31.8,138.9,0.5555555555555556
33.0,139.4,0.5555555555555556
34.2,139.9,0.5555555555555556
35.4,140.9,0.5
36.5,141.3,0.3888888888888889
38.0,142.0,0.3333333333333333
39.2,142.7,0.3333333333333333
40.4,143.4,0.2777777777777778
41.2,143.9,0.2777777777777778
41.8,144.3,0.2777777777777778
41.9,144.7,0.2777777777777778
23.6,121.3,0.2777777777777778
24.4,121.4,0.2777777777777778
25.4,121.3,0.2222222222222222
26.3,121.2,0.2222222222222222
28.0,121.5,0.16666666666666666
30.3,121.6,0.16666666666666666
32.2,122.1,0.1111111111111111
34.3,122.6,0.1111111111111111
26.7,142.2,0.1111111111111111
27.3,142.3,0.1111111111111111
27.7,142.4,0.1111111111111111
28.1,142.3,0.1111111111111111
28.4,142.3,0.1111111111111111
29.4,142.1,0.16666666666666666
30.0,141.9,0.16666666666666666
30.7,141.7,0.16666666666666666
31.4,141.7,0.16666666666666666
31.9,141.9,0.16666666666666666
32.4,142.0,0.1111111111111111
33.1,142.1,0.1111111111111111
34.1,142.3,0.1111111111111111
25.0,126.9,0.1111111111111111
25.4,128.1,0.16666666666666666
25.7,128.6,0.16666666666666666
25.8,129.0,0.16666666666666666
26.0,129.4,0.16666666666666666
26.2,129.7,0.2222222222222222
26.6,129.9,0.2222222222222222
26.8,129.9,0.2222222222222222
26.9,129.9,0.2222222222222222
27.0,129.9,0.2222222222222222
27.2,129.9,0.2222222222222222
27.3,129.8,0.2222222222222222
27.4,129.7,0.2222222222222222
27.4,129.6,0.2222222222222222
27.4,129.5,0.2222222222222222
27.5,129.4,0.2222222222222222
27.6,129.3,0.2222222222222222
27.8,129.3,0.2222222222222222
28.0,129.2,0.2222222222222222
28.1,129.1,0.2222222222222222
28.2,129.1,0.2222222222222222
28.2,129.0,0.2222222222222222
28.2,128.9,0.2222222222222222
28.3,128.8,0.2222222222222222
28.4,128.7,0.2222222222222222
28.6,128.7,0.2222222222222222
28.8,128.7,0.2222222222222222
29.1,128.7,0.2777777777777778
29.5,128.7,0.2777777777777778
29.9,128.6,0.2222222222222222
30.3,128.6,0.2222222222222222
30.7,128.5,0.2222222222222222
31.1,128.5,0.2222222222222222
31.6,128.5,0.2222222222222222
32.1,128.5,0.16666666666666666
32.6,128.5,0.16666666666666666
33.0,128.6,0.16666666666666666
33.4,128.6,0.16666666666666666
33.8,128.7,0.16666666666666666
34.4,128.9,0.16666666666666666
35.2,129.2,0.1111111111111111
23.1,146.6,0.6111111111111112
23.6,145.5,0.6666666666666666
24.4,144.4,0.6666666666666666
24.9,143.0,0.6666666666666666
25.1,142.2,0.6666666666666666
25.2,141.6,0.6666666666666666
25.5,141.0,0.6666666666666666
25.6,140.4,0.6111111111111112
26.1,139.1,0.6111111111111112
26.1,137.7,0.6111111111111112
26.1,136.4,0.6111111111111112
26.2,135.5,0.6111111111111112
26.2,134.5,0.6111111111111112
26.1,133.5,0.6111111111111112
26.1,133.1,0.6111111111111112
26.0,132.7,0.6111111111111112
26.0,132.3,0.6111111111111112
26.0,132.0,0.6111111111111112
26.0,131.6,0.6111111111111112
26.0,131.1,0.6111111111111112
26.0,130.8,0.6111111111111112
26.0,130.5,0.6111111111111112
25.9,130.2,0.6111111111111112
25.9,129.9,0.6111111111111112
25.9,129.7,0.6111111111111112
26.0,129.6,0.6111111111111112
26.0,129.4,0.6111111111111112
26.2,129.2,0.6111111111111112
26.3,129.0,0.6111111111111112
26.5,128.8,0.5555555555555556
26.6,128.5,0.5555555555555556
26.8,128.4,0.5555555555555556
27.0,128.2,0.5555555555555556
27.3,128.1,0.5555555555555556
27.6,127.9,0.5555555555555556
27.8,127.7,0.5555555555555556
28.0,127.6,0.5555555555555556
28.0,127.4,0.5555555555555556
28.2,127.0,0.5
28.5,126.5,0.5
28.8,125.8,0.5
28.8,125.0,0.5
28.8,124.3,0.5
29.1,123.7,0.4444444444444444
29.1,122.8,0.2777777777777778
29.3,121.8,0.16666666666666666
23.2,138.9,0.2222222222222222
25.5,138.0,0.2777777777777778
27.6,137.4,0.3333333333333333
29.1,136.3,0.3333333333333333
29.3,135.6,0.3333333333333333
29.3,135.9,0.2777777777777778
29.8,136.2,0.2777777777777778
30.4,136.2,0.2777777777777778
30.6,136.5,0.2777777777777778
30.6,136.7,0.2777777777777778
30.7,137.3,0.2777777777777778
30.8,138.2,0.2777777777777778
31.1,138.7,0.2777777777777778
31.5,139.3,0.2777777777777778
31.8,140.2,0.2777777777777778
31.9,141.0,0.2777777777777778
32.2,141.8,0.2777777777777778
32.5,142.5,0.2777777777777778
33.1,144.0,0.2777777777777778
33.8,145.6,0.2777777777777778
34.2,147.0,0.2777777777777778
34.7,147.7,0.3333333333333333
34.8,148.3,0.3333333333333333
35.0,149.4,0.3888888888888889
35.4,150.2,0.3888888888888889
36.1,150.8,0.4444444444444444
36.9,150.7,0.4444444444444444
37.3,150.7,0.4444444444444444
38.0,150.9,0.3888888888888889
38.3,150.7,0.3333333333333333
38.4,150.3,0.2777777777777778
38.6,149.9,0.2777777777777778
38.5,149.7,0.2222222222222222
38.5,150.0,0.2222222222222222
39.0,149.6,0.2222222222222222
39.2,149.7,0.2222222222222222
23.1,121.3,0.8333333333333334
23.6,120.0,0.7222222222222222
23.9,119.4,0.6111111111111112
24.2,118.9,0.4444444444444444
25.2,117.9,0.2222222222222222
23.3,127.8,0.2777777777777778
23.3,126.9,0.2777777777777778
23.0,126.0,0.3333333333333333
23.2,125.8,0.3333333333333333
